Dates	,,COUNT-None-US,US	MEAN,MEAN,NEG-None-US,US	MEAN,MEAN,SUM-None-US,US	SUM,MEAN,SUM-None-US,US	MEAN,SUM,NEG-None-US,US	SUM,MEAN,NEG-None-US,US	SUM,SUM,NEG-None-US,US	MEAN,SUM,SUM-None-US,US	SUM,SUM,SUM-None-US,US
2007-07-14 00:00:00+00:00	4	0.0416666666667	0.333333333333	1.25	0.166666666667	0.25	1.0	1.33333333333	5.0
2007-07-15 00:00:00+00:00	5	0.426666666667	-0.306666666667	-0.2	2.13333333333	1.2	6.0	-1.53333333333	-1.0
2007-07-16 00:00:00+00:00	13	0.547619047619	0.0915750915751	-0.346153846154	7.11904761905	1.61538461538	21.0	1.19047619048	-4.5
2007-07-17 00:00:00+00:00	11	0.236363636364	0.0454545454545	-0.363636363636	2.6	1.54545454545	17.0	0.5	-4.0
2007-07-18 00:00:00+00:00	11	0.103896103896	0.488636363636	0.772727272727	1.14285714286	0.181818181818	2.0	5.375	8.5
2007-07-19 00:00:00+00:00	9	0.334343434343	0.45303030303	0.777777777778	3.00909090909	3.77777777778	34.0	4.07727272727	7.0
2007-07-20 00:00:00+00:00	13	0.348351648352	0.110805860806	0.461538461538	4.52857142857	1.76923076923	23.0	1.44047619048	6.0
2007-07-21 00:00:00+00:00	8	0.270833333333	0.375	0.75	2.16666666667	0.75	6.0	3.0	6.0
2007-07-23 00:00:00+00:00	10	0.716666666667	-0.158333333333	0.2	7.16666666667	1.3	13.0	-1.58333333333	2.0
2007-07-24 00:00:00+00:00	6	0.0940170940171	0.507478632479	1.66666666667	0.564102564103	1.16666666667	7.0	3.04487179487	10.0
2007-07-25 00:00:00+00:00	17	0.276108090295	0.234981051244	1.67647058824	4.69383753501	1.08823529412	18.5	3.99467787115	28.5
2007-07-26 00:00:00+00:00	10	0.230555555556	0.155555555556	0.6	2.30555555556	1.1	11.0	1.55555555556	6.0
2007-07-27 00:00:00+00:00	6	0.15811965812	0.291666666667	1.0	0.948717948718	1.5	9.0	1.75	6.0
2007-07-28 00:00:00+00:00	2	-0.25	0.75	1.5	-0.5	-0.5	-1.0	1.5	3.0
2007-07-29 00:00:00+00:00	3	0.833333333333	-0.666666666667	-1.33333333333	2.5	1.66666666667	5.0	-2.0	-4.0
2007-07-30 00:00:00+00:00	15	0.225413533835	0.162272347536	1.23333333333	3.38120300752	0.6	9.0	2.43408521303	18.5
2007-07-31 00:00:00+00:00	9	0.191414141414	0.0888888888889	0.444444444444	1.72272727273	1.22222222222	11.0	0.8	4.0
2007-08-01 00:00:00+00:00	6	0.347222222222	0.680555555556	1.33333333333	2.08333333333	1.5	9.0	4.08333333333	8.0
2007-08-02 00:00:00+00:00	13	0.125	0.275	0.538461538462	1.625	0.615384615385	8.0	3.575	7.0
2007-08-03 00:00:00+00:00	9	0.249317738791	0.159844054581	0.777777777778	2.24385964912	1.55555555556	14.0	1.43859649123	7.0
2007-08-04 00:00:00+00:00	4	0.197916666667	0.3921875	1.375	0.791666666667	1.0	4.0	1.56875	5.5
2007-08-05 00:00:00+00:00	4	0.445833333333	0.075	-0.25	1.78333333333	3.25	13.0	0.3	-1.0
2007-08-06 00:00:00+00:00	12	0.231004901961	0.495214752568	1.375	2.77205882353	2.375	28.5	5.94257703081	16.5
2007-08-07 00:00:00+00:00	5	0.747619047619	-0.178571428571	-1.7	3.7380952381	3.9	19.5	-0.892857142857	-8.5
2007-08-08 00:00:00+00:00	10	0.329516908213	0.438405797101	-0.85	3.29516908213	3.65	36.5	4.38405797101	-8.5
2007-08-09 00:00:00+00:00	5	0.127272727273	0.29696969697	0.2	0.636363636364	1.4	7.0	1.48484848485	1.0
2007-08-10 00:00:00+00:00	9	0.285731244065	0.339150047483	-0.666666666667	2.57158119658	4.88888888889	44.0	3.05235042735	-6.0
2007-08-11 00:00:00+00:00	5	0.43630952381	0.258928571429	1.4	2.18154761905	3.2	16.0	1.29464285714	7.0
2007-08-12 00:00:00+00:00	5	0.12	0.14	0.4	0.6	1.0	5.0	0.7	2.0
2007-08-13 00:00:00+00:00	12	0.156035923141	0.232177666388	1.66666666667	1.87243107769	1.25	15.0	2.78613199666	20.0
2007-08-14 00:00:00+00:00	11	0.425945005882	0.122953326715	-0.659090909091	4.68539506471	4.27272727273	47.0	1.35248659387	-7.25
2007-08-15 00:00:00+00:00	4	0.583333333333	-0.416666666667	-0.75	2.33333333333	1.25	5.0	-1.66666666667	-3.0
2007-08-16 00:00:00+00:00	10	0.180952380952	0.505952380952	0.9	1.80952380952	1.0	10.0	5.05952380952	9.0
2007-08-17 00:00:00+00:00	5	0.1	0.3	0.6	0.5	0.4	2.0	1.5	3.0
2007-08-18 00:00:00+00:00	1	0.230769230769	0.461538461538	6.0	0.230769230769	3.0	3.0	0.461538461538	6.0
2007-08-19 00:00:00+00:00	3	0.102564102564	-0.102564102564	-1.33333333333	0.307692307692	1.33333333333	4.0	-0.307692307692	-4.0
2007-08-20 00:00:00+00:00	11	0.856060606061	-0.247086247086	-0.954545454545	9.41666666667	3.68181818182	40.5	-2.71794871795	-10.5
2007-08-21 00:00:00+00:00	9	0.178477078477	0.178166278166	-0.388888888889	1.60629370629	3.22222222222	29.0	1.6034965035	-3.5
2007-08-22 00:00:00+00:00	17	0.474509803922	0.204901960784	0.0588235294118	8.06666666667	1.88235294118	32.0	3.48333333333	1.0
2007-08-23 00:00:00+00:00	10	0.449682539683	0.129523809524	0.55	4.49682539683	2.55	25.5	1.29523809524	5.5
2007-08-24 00:00:00+00:00	15	0.195343915344	0.362751322751	1.06666666667	2.93015873016	1.2	18.0	5.44126984127	16.0
2007-08-25 00:00:00+00:00	4	1.0	-1.0	-2.0	4.0	2.0	8.0	-4.0	-8.0
2007-08-26 00:00:00+00:00	6	0.875	-0.508333333333	-2.41666666667	5.25	3.66666666667	22.0	-3.05	-14.5
2007-08-27 00:00:00+00:00	13	0.184615384615	0.0576923076923	0.153846153846	2.4	0.692307692308	9.0	0.75	2.0
2007-08-28 00:00:00+00:00	13	0.266433566434	-0.113495532246	-1.15384615385	3.46363636364	2.38461538462	31.0	-1.47544191919	-15.0
2007-08-29 00:00:00+00:00	8	0.433035714286	0.229166666667	1.0	3.46428571429	1.875	15.0	1.83333333333	8.0
2007-08-30 00:00:00+00:00	10	0.595833333333	-0.35	-1.9	5.95833333333	2.8	28.0	-3.5	-19.0
2007-08-31 00:00:00+00:00	6	0.360317460317	0.131349206349	-2.0	2.1619047619	6.33333333333	38.0	0.788095238095	-12.0
2007-09-01 00:00:00+00:00	4	0.166666666667	0.208333333333	0.75	0.666666666667	0.5	2.0	0.833333333333	3.0
2007-09-02 00:00:00+00:00	4	0.15	0.075	0.0	0.6	0.75	3.0	0.3	0.0
2007-09-03 00:00:00+00:00	11	0.265151515152	0.0378787878788	-0.181818181818	2.91666666667	1.18181818182	13.0	0.416666666667	-2.0
2007-09-04 00:00:00+00:00	10	0.253005464481	0.301297814208	1.375	2.53005464481	2.2	22.0	3.01297814208	13.75
2007-09-05 00:00:00+00:00	9	0.207407407407	0.59012345679	0.777777777778	1.86666666667	0.888888888889	8.0	5.31111111111	7.0
2007-09-06 00:00:00+00:00	7	0.25	0.119047619048	0.285714285714	1.75	0.857142857143	6.0	0.833333333333	2.0
2007-09-07 00:00:00+00:00	7	0.16485260771	0.29387755102	0.428571428571	1.15396825397	0.714285714286	5.0	2.05714285714	3.0
2007-09-08 00:00:00+00:00	5	0.0714285714286	0.442857142857	1.9	0.357142857143	0.5	2.5	2.21428571429	9.5
2007-09-09 00:00:00+00:00	3	0.666666666667	-0.166666666667	-0.666666666667	2.0	1.33333333333	4.0	-0.5	-2.0
2007-09-10 00:00:00+00:00	11	0.287878787879	0.530303030303	0.545454545455	3.16666666667	1.0	11.0	5.83333333333	6.0
2007-09-11 00:00:00+00:00	7	0.726403061224	0.00191326530612	-1.64285714286	5.08482142857	3.35714285714	23.5	0.0133928571429	-11.5
2007-09-12 00:00:00+00:00	18	0.282407407407	0.232804232804	0.388888888889	5.08333333333	1.36111111111	24.5	4.19047619048	7.0
2007-09-13 00:00:00+00:00	10	0.1325	0.484444444444	1.9	1.325	1.2	12.0	4.84444444444	19.0
2007-09-14 00:00:00+00:00	11	0.314949046169	0.255415915823	-2.95454545455	3.46443950786	7.86363636364	86.5	2.80957507405	-32.5
2007-09-15 00:00:00+00:00	4	0.0416666666667	0.25	1.0	0.166666666667	0.25	1.0	1.0	4.0
2007-09-16 00:00:00+00:00	5	0.4	0.2	0.6	2.0	0.4	2.0	1.0	3.0
2007-09-17 00:00:00+00:00	9	0.646296296296	-0.15	-1.11111111111	5.81666666667	2.11111111111	19.0	-1.35	-10.0
2007-09-18 00:00:00+00:00	11	0.355869620576	0.172268907563	-0.909090909091	3.91456582633	2.59090909091	28.5	1.89495798319	-10.0
2007-09-19 00:00:00+00:00	15	0.345321637427	0.220885547201	0.433333333333	5.1798245614	1.46666666667	22.0	3.31328320802	6.5
2007-09-20 00:00:00+00:00	13	0.143429487179	0.196314102564	-1.11538461538	1.86458333333	2.80769230769	36.5	2.55208333333	-14.5
2007-09-21 00:00:00+00:00	6	0.444444444444	-0.152777777778	0.5	2.66666666667	0.666666666667	4.0	-0.916666666667	3.0
2007-09-22 00:00:00+00:00	4	0.219696969697	1.04545454545	1.5	0.878787878788	3.0	12.0	4.18181818182	6.0
2007-09-23 00:00:00+00:00	2	0.875	0.75	1.5	1.75	2.0	4.0	1.5	3.0
2007-09-24 00:00:00+00:00	12	0.157738095238	0.104166666667	0.0	1.89285714286	0.916666666667	11.0	1.25	0.0
2007-09-25 00:00:00+00:00	14	0.355158730159	0.0519841269841	-0.178571428571	4.97222222222	1.28571428571	18.0	0.727777777778	-2.5
2007-09-26 00:00:00+00:00	11	0.257575757576	0.0757575757576	0.0	2.83333333333	0.454545454545	5.0	0.833333333333	0.0
2007-09-27 00:00:00+00:00	4	0.375	0.0	0.0	1.5	0.5	2.0	0.0	0.0
2007-09-28 00:00:00+00:00	5	0.4	0.3	0.6	2.0	0.4	2.0	1.5	3.0
2007-09-29 00:00:00+00:00	6	0.3	0.258333333333	-0.75	1.8	4.5	27.0	1.55	-4.5
2007-09-30 00:00:00+00:00	5	0.0666666666667	0.433333333333	1.1	0.333333333333	0.4	2.0	2.16666666667	5.5
2007-10-01 00:00:00+00:00	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007-10-03 00:00:00+00:00	3	0.0	0.666666666667	1.33333333333	0.0	0.0	0.0	2.0	4.0
2007-10-04 00:00:00+00:00	3	0.666666666667	0.0	0.0	2.0	0.666666666667	2.0	0.0	0.0
2007-10-05 00:00:00+00:00	2	1.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0
2007-10-06 00:00:00+00:00	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007-10-08 00:00:00+00:00	5	0.32	0.5	1.6	1.6	1.4	7.0	2.5	8.0
2007-10-09 00:00:00+00:00	3	0.130434782609	0.502415458937	2.0	0.391304347826	3.0	9.0	1.50724637681	6.0
2007-10-10 00:00:00+00:00	9	0.259259259259	0.216049382716	0.777777777778	2.33333333333	1.11111111111	10.0	1.94444444444	7.0
2007-10-11 00:00:00+00:00	10	0.266666666667	0.45	0.5	2.66666666667	0.6	6.0	4.5	5.0
2007-10-12 00:00:00+00:00	8	0.317550505051	0.111111111111	0.125	2.5404040404	1.625	13.0	0.888888888889	1.0
2007-10-13 00:00:00+00:00	5	0.49	-0.028	-1.7	2.45	7.9	39.5	-0.14	-8.5
2007-10-14 00:00:00+00:00	12	0.397569444444	0.501041666667	-0.583333333333	4.77083333333	3.33333333333	40.0	6.0125	-7.0
2007-10-15 00:00:00+00:00	4	0.142857142857	0.214285714286	0.0	0.571428571429	1.0	4.0	0.857142857143	0.0
2007-10-16 00:00:00+00:00	7	0.0561224489796	0.547619047619	0.857142857143	0.392857142857	0.285714285714	2.0	3.83333333333	6.0
2007-10-17 00:00:00+00:00	3	0.786713286713	-0.018648018648	1.83333333333	2.36013986014	5.83333333333	17.5	-0.0559440559441	5.5
2007-10-18 00:00:00+00:00	7	0.514285714286	0.271428571429	1.0	3.6	1.42857142857	10.0	1.9	7.0
2007-10-19 00:00:00+00:00	10	0.3625	-0.2	-0.4	3.625	0.7	7.0	-2.0	-4.0
2007-10-20 00:00:00+00:00	3	0.0	0.166666666667	0.666666666667	0.0	0.0	0.0	0.5	2.0
2007-10-21 00:00:00+00:00	4	0.434523809524	0.482142857143	-1.0	1.7380952381	2.75	11.0	1.92857142857	-4.0
2007-10-22 00:00:00+00:00	6	0.166666666667	0.833333333333	0.833333333333	1.0	0.166666666667	1.0	5.0	5.0
2007-10-23 00:00:00+00:00	4	0.264705882353	0.00735294117647	-1.75	1.05882352941	4.5	18.0	0.0294117647059	-7.0
2007-10-24 00:00:00+00:00	5	0.0666666666667	0.2	0.2	0.333333333333	0.2	1.0	1.0	1.0
2007-10-25 00:00:00+00:00	8	0.2125	0.514285714286	1.125	1.7	0.375	3.0	4.11428571429	9.0
2007-10-26 00:00:00+00:00	6	0.308333333333	0.0793650793651	0.333333333333	1.85	2.08333333333	12.5	0.47619047619	2.0
2007-10-27 00:00:00+00:00	3	1.16666666667	-0.722222222222	-4.0	3.5	9.0	27.0	-2.16666666667	-12.0
2007-10-28 00:00:00+00:00	4	0.44375	-0.0375	0.75	1.775	2.5	10.0	-0.15	3.0
2007-10-29 00:00:00+00:00	7	0.821428571429	-0.401785714286	-0.857142857143	5.75	2.42857142857	17.0	-2.8125	-6.0
2007-10-30 00:00:00+00:00	8	0.215789473684	0.457894736842	1.25	1.72631578947	1.5	12.0	3.66315789474	10.0
2007-10-31 00:00:00+00:00	8	0.276785714286	0.169642857143	2.125	2.21428571429	0.5	4.0	1.35714285714	17.0
2007-11-01 00:00:00+00:00	11	0.392694805195	0.290367965368	-0.0681818181818	4.31964285714	2.63636363636	29.0	3.19404761905	-0.75
2007-11-02 00:00:00+00:00	8	0.157407407407	0.152777777778	-0.125	1.25925925926	3.25	26.0	1.22222222222	-1.0
2007-11-03 00:00:00+00:00	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007-11-04 00:00:00+00:00	5	0.28	-0.26	-0.8	1.4	1.0	5.0	-1.3	-4.0
2007-11-05 00:00:00+00:00	5	0.2	0.6	0.8	1.0	0.2	1.0	3.0	4.0
2007-11-06 00:00:00+00:00	9	0.0888888888889	0.387962962963	1.77777777778	0.8	0.444444444444	4.0	3.49166666667	16.0
2007-11-07 00:00:00+00:00	9	0.454545454545	-0.308080808081	-0.611111111111	4.09090909091	1.88888888889	17.0	-2.77272727273	-5.5
2007-11-08 00:00:00+00:00	9	0.441358024691	-0.212345679012	0.444444444444	3.97222222222	1.11111111111	10.0	-1.91111111111	4.0
2007-11-09 00:00:00+00:00	15	0.456427015251	0.27468013468	1.13333333333	6.84640522876	2.03333333333	30.5	4.1202020202	17.0
2007-11-10 00:00:00+00:00	11	0.274621212121	0.0662878787879	-0.227272727273	3.02083333333	2.13636363636	23.5	0.729166666667	-2.5
2007-11-11 00:00:00+00:00	6	0.196428571429	0.107142857143	0.0833333333333	1.17857142857	1.0	6.0	0.642857142857	0.5
2007-11-12 00:00:00+00:00	14	0.0442176870748	0.456916099773	0.857142857143	0.619047619048	0.785714285714	11.0	6.39682539683	12.0
2007-11-13 00:00:00+00:00	9	0.179012345679	0.333333333333	1.0	1.61111111111	1.11111111111	10.0	3.0	9.0
2007-11-14 00:00:00+00:00	10	0.427549019608	0.243333333333	0.4	4.27549019608	1.4	14.0	2.43333333333	4.0
2007-11-15 00:00:00+00:00	13	0.283974358974	0.109935897436	0.346153846154	3.69166666667	1.0	13.0	1.42916666667	4.5
2007-11-16 00:00:00+00:00	7	0.172619047619	0.484523809524	1.35714285714	1.20833333333	1.35714285714	9.5	3.39166666667	9.5
2007-11-17 00:00:00+00:00	2	0.416666666667	0.791666666667	-1.5	0.833333333333	5.0	10.0	1.58333333333	-3.0
2007-11-18 00:00:00+00:00	5	0.127272727273	0.0984848484848	0.2	0.636363636364	1.4	7.0	0.492424242424	1.0
2007-11-19 00:00:00+00:00	20	0.13608974359	0.361346153846	0.6	2.72179487179	0.65	13.0	7.22692307692	12.0
2007-11-20 00:00:00+00:00	7	0.380952380952	0.107142857143	0.0	2.66666666667	1.57142857143	11.0	0.75	0.0
2007-11-21 00:00:00+00:00	11	0.5	-0.136363636364	0.272727272727	5.5	1.0	11.0	-1.5	3.0
2007-11-22 00:00:00+00:00	10	0.239393939394	-5.55111512313e-17	-0.1	2.39393939394	1.3	13.0	-4.4408920985e-16	-1.0
2007-11-23 00:00:00+00:00	14	0.279166666667	0.2625	0.392857142857	3.90833333333	1.53571428571	21.5	3.675	5.5
2007-11-24 00:00:00+00:00	6	0.0833333333333	0.404761904762	1.33333333333	0.5	0.166666666667	1.0	2.42857142857	8.0
2007-11-25 00:00:00+00:00	3	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	1.0	1.0
2007-11-26 00:00:00+00:00	5	0.233333333333	-0.133333333333	-0.8	1.16666666667	0.4	2.0	-0.666666666667	-4.0
2007-11-27 00:00:00+00:00	9	0.0687830687831	0.402116402116	0.777777777778	0.619047619048	0.333333333333	3.0	3.61904761905	7.0
2007-11-28 00:00:00+00:00	10	0.212222222222	1.01388888889	2.8	2.12222222222	1.0	10.0	10.1388888889	28.0
2007-11-29 00:00:00+00:00	10	0.0642857142857	0.4	0.9	0.642857142857	0.9	9.0	4.0	9.0
2007-11-30 00:00:00+00:00	6	0.176267281106	0.390937019969	-0.166666666667	1.05760368664	3.75	22.5	2.34562211982	-1.0
2007-12-01 00:00:00+00:00	6	0.446428571429	0.138888888889	0.166666666667	2.67857142857	1.83333333333	11.0	0.833333333333	1.0
2007-12-02 00:00:00+00:00	3	0.266666666667	-0.0666666666667	-0.333333333333	0.8	1.33333333333	4.0	-0.2	-1.0
2007-12-03 00:00:00+00:00	14	0.321428571429	0.488095238095	0.5	4.5	0.5	7.0	6.83333333333	7.0
2007-12-04 00:00:00+00:00	7	0.142857142857	0.119047619048	0.428571428571	1.0	0.142857142857	1.0	0.833333333333	3.0
2007-12-05 00:00:00+00:00	15	0.0966666666667	0.442222222222	1.03333333333	1.45	0.366666666667	5.5	6.63333333333	15.5
2007-12-06 00:00:00+00:00	12	0.35	0.266666666667	0.208333333333	4.2	1.375	16.5	3.2	2.5
2007-12-07 00:00:00+00:00	16	0.209375	0.172321428571	1.09375	3.35	0.78125	12.5	2.75714285714	17.5
2007-12-08 00:00:00+00:00	6	0.2	0.616666666667	0.5	1.2	1.66666666667	10.0	3.7	3.0
2007-12-09 00:00:00+00:00	5	0.56	-0.07	-2.0	2.8	3.8	19.0	-0.35	-10.0
2007-12-10 00:00:00+00:00	7	0.392857142857	-0.00297619047619	0.214285714286	2.75	2.0	14.0	-0.0208333333333	1.5
2007-12-11 00:00:00+00:00	15	0.193766233766	0.288686868687	1.4	2.90649350649	1.06666666667	16.0	4.3303030303	21.0
2007-12-12 00:00:00+00:00	14	0.5	-0.00595238095238	-0.25	7.0	1.75	24.5	-0.0833333333333	-3.5
2007-12-13 00:00:00+00:00	12	0.422258297258	0.107323232323	1.0	5.0670995671	0.833333333333	10.0	1.28787878788	12.0
2007-12-14 00:00:00+00:00	6	0.0555555555556	1.08333333333	2.83333333333	0.333333333333	0.333333333333	2.0	6.5	17.0
2007-12-15 00:00:00+00:00	7	0.571428571429	-0.241071428571	-3.57142857143	4.0	4.57142857143	32.0	-1.6875	-25.0
2007-12-16 00:00:00+00:00	5	0.5	0.025	-0.8	2.5	2.0	10.0	0.125	-4.0
2007-12-17 00:00:00+00:00	8	0.287946428571	0.0290178571429	0.0625	2.30357142857	1.125	9.0	0.232142857143	0.5
2007-12-18 00:00:00+00:00	9	0.166666666667	0.777777777778	1.0	1.5	0.222222222222	2.0	7.0	9.0
2007-12-19 00:00:00+00:00	6	0.125	-0.125	-0.5	0.75	0.5	3.0	-0.75	-3.0
2007-12-20 00:00:00+00:00	10	0.412878787879	0.0691919191919	-2.2	4.12878787879	6.0	60.0	0.691919191919	-22.0
2007-12-21 00:00:00+00:00	12	0.584722222222	0.0291666666667	0.583333333333	7.01666666667	1.41666666667	17.0	0.35	7.0
2007-12-22 00:00:00+00:00	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007-12-23 00:00:00+00:00	4	0.260416666667	0.135416666667	0.25	1.04166666667	1.25	5.0	0.541666666667	1.0
2007-12-24 00:00:00+00:00	16	0.354166666667	0.0150669642857	-1.4375	5.66666666667	2.4375	39.0	0.241071428571	-23.0
2007-12-25 00:00:00+00:00	9	0.161375661376	0.416402116402	1.11111111111	1.45238095238	0.555555555556	5.0	3.74761904762	10.0
2007-12-26 00:00:00+00:00	4	0.25	1.27875	-1.75	1.0	6.25	25.0	5.115	-7.0
2007-12-27 00:00:00+00:00	5	0.26	0.11	-0.4	1.3	1.4	7.0	0.55	-2.0
2007-12-28 00:00:00+00:00	7	0.228571428571	0.185714285714	0.857142857143	1.6	1.0	7.0	1.3	6.0
2007-12-29 00:00:00+00:00	6	0.286111111111	-0.125	0.0	1.71666666667	1.5	9.0	-0.75	0.0
2007-12-30 00:00:00+00:00	2	0.0	0.5	0.5	0.0	0.0	0.0	1.0	1.0
2007-12-31 00:00:00+00:00	3	0.0	0.444444444444	1.0	0.0	0.0	0.0	1.33333333333	3.0
2008-01-02 00:00:00+00:00	6	0.166666666667	0.395833333333	0.166666666667	1.0	0.833333333333	5.0	2.375	1.0
2008-01-03 00:00:00+00:00	12	0.140873015873	0.218253968254	0.291666666667	1.69047619048	0.458333333333	5.5	2.61904761905	3.5
2008-01-04 00:00:00+00:00	16	0.164583333333	0.240277777778	0.875	2.63333333333	1.1875	19.0	3.84444444444	14.0
2008-01-05 00:00:00+00:00	8	0.239935064935	0.467207792208	1.0625	1.91948051948	1.375	11.0	3.73766233766	8.5
2008-01-06 00:00:00+00:00	4	0.25	0.65	1.875	1.0	0.625	2.5	2.6	7.5
2008-01-07 00:00:00+00:00	13	0.790598290598	-0.305128205128	-0.461538461538	10.2777777778	1.46153846154	19.0	-3.96666666667	-6.0
2008-01-08 00:00:00+00:00	8	0.215877757353	0.280445772059	-0.34375	1.72702205882	3.46875	27.75	2.24356617647	-2.75
2008-01-09 00:00:00+00:00	12	0.336805555556	0.0590277777778	-1.08333333333	4.04166666667	1.91666666667	23.0	0.708333333333	-13.0
2008-01-10 00:00:00+00:00	18	0.170833333333	0.228703703704	0.138888888889	3.075	0.527777777778	9.5	4.11666666667	2.5
2008-01-11 00:00:00+00:00	16	0.387152777778	0.0271329365079	-0.1875	6.19444444444	1.8125	29.0	0.434126984127	-3.0
2008-01-12 00:00:00+00:00	8	0.391666666667	-0.025	-0.125	3.13333333333	1.875	15.0	-0.2	-1.0
2008-01-13 00:00:00+00:00	6	0.247222222222	0.372222222222	1.5	1.48333333333	0.833333333333	5.0	2.23333333333	9.0
2008-01-14 00:00:00+00:00	12	0.3125	0.0208333333333	-0.166666666667	3.75	0.5	6.0	0.25	-2.0
2008-01-15 00:00:00+00:00	11	0.302272727273	0.00744949494949	0.454545454545	3.325	1.54545454545	17.0	0.0819444444444	5.0
2008-01-16 00:00:00+00:00	10	0.48	-0.0933333333333	0.0	4.8	0.8	8.0	-0.933333333333	0.0
2008-01-17 00:00:00+00:00	9	0.29415954416	0.247863247863	1.05555555556	2.64743589744	1.33333333333	12.0	2.23076923077	9.5
2008-01-18 00:00:00+00:00	10	0.0166666666667	0.410238095238	1.2	0.166666666667	0.2	2.0	4.10238095238	12.0
2008-01-19 00:00:00+00:00	5	0.1	0.3	1.4	0.5	0.4	2.0	1.5	7.0
2008-01-20 00:00:00+00:00	2	0.0833333333333	0.416666666667	1.25	0.166666666667	0.5	1.0	0.833333333333	2.5
2008-01-21 00:00:00+00:00	11	0.30303030303	0.187229437229	0.318181818182	3.33333333333	1.04545454545	11.5	2.05952380952	3.5
2008-01-22 00:00:00+00:00	9	0.404320987654	0.221450617284	-1.88888888889	3.63888888889	3.66666666667	33.0	1.99305555556	-17.0
2008-01-23 00:00:00+00:00	7	0.71768707483	-0.433738880167	-3.67857142857	5.02380952381	5.14285714286	36.0	-3.03617216117	-25.75
2008-01-24 00:00:00+00:00	11	0.551515151515	-0.190909090909	-1.63636363636	6.06666666667	2.81818181818	31.0	-2.1	-18.0
2008-01-25 00:00:00+00:00	15	0.59410609858	-0.205827067669	-0.0666666666667	8.9115914787	1.93333333333	29.0	-3.08740601504	-1.0
2008-01-26 00:00:00+00:00	6	0.5	-0.277777777778	-0.166666666667	3.0	0.833333333333	5.0	-1.66666666667	-1.0
2008-01-27 00:00:00+00:00	4	0.229166666667	-0.114583333333	-2.75	0.916666666667	3.75	15.0	-0.458333333333	-11.0
2008-01-28 00:00:00+00:00	11	0.340909090909	-0.0113636363636	-0.545454545455	3.75	1.36363636364	15.0	-0.125	-6.0
2008-01-29 00:00:00+00:00	13	0.288461538462	-0.120879120879	-0.0769230769231	3.75	0.692307692308	9.0	-1.57142857143	-1.0
2008-01-30 00:00:00+00:00	9	0.373716153128	0.15172735761	0.555555555556	3.36344537815	2.22222222222	20.0	1.36554621849	5.0
2008-01-31 00:00:00+00:00	10	0.393333333333	-0.786666666667	-1.5	3.93333333333	1.6	16.0	-7.86666666667	-15.0
2008-02-01 00:00:00+00:00	10	0.585	0.1375	0.3	5.85	1.6	16.0	1.375	3.0
2008-02-02 00:00:00+00:00	6	0.246913580247	0.474867724868	0.166666666667	1.48148148148	2.33333333333	14.0	2.84920634921	1.0
2008-02-03 00:00:00+00:00	8	0.0833333333333	0.5875	0.6875	0.666666666667	0.625	5.0	4.7	5.5
2008-02-04 00:00:00+00:00	8	0.416666666667	-0.166666666667	-0.25	3.33333333333	1.0	8.0	-1.33333333333	-2.0
2008-02-05 00:00:00+00:00	8	0.52775297619	-0.204538690476	-2.15625	4.22202380952	3.28125	26.25	-1.63630952381	-17.25
2008-02-06 00:00:00+00:00	3	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	2.0	2.0
2008-02-07 00:00:00+00:00	1	0.25	0.5	2.0	0.25	1.0	1.0	0.5	2.0
2008-02-08 00:00:00+00:00	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008-02-09 00:00:00+00:00	1	0.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0
2008-02-10 00:00:00+00:00	4	0.642857142857	0.267857142857	0.0	2.57142857143	1.5	6.0	1.07142857143	0.0
2008-02-11 00:00:00+00:00	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008-02-13 00:00:00+00:00	10	0.230952380952	0.621726190476	-0.05	2.30952380952	2.2	22.0	6.21726190476	-0.5
2008-02-14 00:00:00+00:00	10	0.52869047619	-0.198214285714	-1.9	5.2869047619	3.75	37.5	-1.98214285714	-19.0
2008-02-15 00:00:00+00:00	15	0.199983660131	0.135140056022	0.6	2.99975490196	2.53333333333	38.0	2.02710084034	9.0
2008-02-16 00:00:00+00:00	4	0.625	-0.375	-0.5	2.5	0.75	3.0	-1.5	-2.0
2008-02-17 00:00:00+00:00	2	0.0	0.5	0.5	0.0	0.0	0.0	1.0	1.0
2008-02-18 00:00:00+00:00	11	0.412648221344	-0.133920229968	-0.818181818182	4.53913043478	2.72727272727	30.0	-1.47312252964	-9.0
2008-02-19 00:00:00+00:00	4	0.708333333333	-0.263888888889	0.0	2.83333333333	3.25	13.0	-1.05555555556	0.0
2008-02-20 00:00:00+00:00	6	0.5	-0.0833333333333	0.0	3.0	0.5	3.0	-0.5	0.0
